Date,Close,High,Low,Open,Volume
1993-01-29,24.11326026916504,24.130410525401995,24.01035873174328,24.130410525401995,1003200
1993-02-01,24.28476333618164,24.28476333618164,24.130411026841504,24.130411026841504,480500
1993-02-02,24.336206436157227,24.353356687345496,24.216154677839324,24.26760543140414,201300
1993-02-03,24.593473434448242,24.610623694862777,24.353369788644702,24.37052004905924,529400
1993-02-04,24.69635581970215,24.747806560993197,24.40480161905289,24.679205572605134,531500
1993-02-05,24.679227828979492,24.730678616670204,24.542025728470918,24.67922782897949,492100
1993-02-08,24.679227828979492,24.764979141797347,24.64492730385235,24.67922782897949,596100
1993-02-09,24.507709503173828,24.59346076105757,24.45625874844358,24.59346076105757,122100
1993-02-10,24.542003631591797,24.559153878713804,24.439102148859757,24.507703137347782,379600
1993-02-11,24.66207504272461,24.76497660757603,24.576323738681754,24.576323738681754,19500
1993-02-12,24.473421096801758,24.62777343728614,24.473421096801754,24.62777343728614,42500
1993-02-16,23.856006622314453,24.404814826422335,23.82170610955771,24.404814826422335,374800
1993-02-17,23.838850021362305,23.890300776804096,23.75309876229266,23.856000273176235,210900
1993-02-18,23.821706771850586,24.11326113838871,23.49585189160209,24.11326113838871,378100
1993-02-19,23.907455444335938,23.907455444335938,23.78740365946481,23.82170416942799,34900
1993-02-22,23.993207931518555,24.027508443214796,23.90745665227796,23.976057675670436,513600
1993-02-23,23.97606658935547,24.078968162700342,23.85601475378645,24.061817900476196,373700
1993-02-24,24.28476333618164,24.28476333618164,23.993208974094713,23.993208974094713,26300
1993-02-25,24.336206436157227,24.353356687345496,24.216154677839324,24.26760543140414,44500
1993-02-26,24.370506286621094,24.387656537350594,24.250454531514585,24.387656537350594,66200
1993-03-01,24.30192756652832,24.456279964622006,24.26762703361861,24.456279964622006,66500
1993-03-02,24.66207504272461,24.662075042724606,24.284769304936052,24.319069826553193,182400
1993-03-03,24.76496696472168,24.782117218852374,24.662065439937518,24.696365948198906,280100
1993-03-04,24.627775192260742,24.799277805020218,24.627775192260742,24.799277805020218,89500
1993-03-05,24.559175491333008,24.76497863790842,24.542025229118387,24.662077064620714,40000
1993-03-08,25.107994079589844,25.107994079589844,24.610636273368463,24.610636273368463,50800
1993-03-09,25.02223014831543,25.07368092997749,24.970779366653368,25.05653066942347,169300
1993-03-10,25.073659896850586,25.073659896850586,24.919307681343298,25.022209158348158,194400
