Date,Close,High,Low,Open,Volume
2011-08-12,90.7218246459961,91.55899408666268,90.07666133030027,90.93687713131446,313731600
2011-08-15,92.64193725585938,92.73409925108706,91.39769758262304,91.5436285547206,258810600
2011-08-16,91.8508529663086,92.69571041233264,90.8677525124707,91.75869096109938,294095200
2011-08-17,91.91231536865234,93.08742803237828,91.18267201240508,92.35778467613102,238201100
2011-08-18,87.94918060302734,91.94302797185422,87.08896470924157,89.47759452543815,512956300
2011-08-19,86.5129165649414,89.00139016559594,86.40539032575971,86.75869166303396,428281300
2011-08-22,86.58201599121094,88.50213515675973,86.33624097241024,88.45604831216427,275090600
2011-08-23,89.43151092529297,89.53135505570818,86.46684517882835,86.90463230409689,331136600
2011-08-24,90.69109344482422,90.81397805634806,89.032107241201,89.239483446524,246869700
2011-08-25,89.3086166381836,91.7049284040054,88.99372001887416,91.1903376726089,312365400
2011-08-26,90.60660552978516,91.02135207070765,87.44224628778765,88.85545737460578,314495900
2011-08-29,93.2103042602539,93.26406738500569,90.67574355683318,91.82781553843513,190977200
2011-08-30,93.4560546875,94.03209052609166,91.59738045464842,92.80321524237738,241315700
2011-08-31,93.87083435058594,94.86161704608683,93.16423154533838,94.05516424331537,301828400
2011-09-01,92.88771057128906,94.77710761404866,92.764820100342,93.92457401600906,254585900
2011-09-02,90.51445007324219,92.83395817235065,90.1918713393765,90.95223717198584,255517200
2011-09-06,89.85389709472656,89.98446965467585,87.84929216659594,87.85697428417856,285130500
2011-09-07,92.3884506225586,92.42684948842616,90.90611845413945,91.21333867977202,209803200
2011-09-08,91.42839050292969,92.88768217067329,91.2210143615473,91.83545480893568,250568200
2011-09-09,89.03209686279297,91.44376641269108,88.54054675451688,90.38386259042194,380195100
2011-09-12,89.60813903808594,89.67726638994198,87.59585747106236,87.91843615375073,305793500
2011-09-13,90.42994689941406,90.76788980865395,89.26251681436496,89.89999789870755,272514700
2011-09-14,91.6818618774414,92.78017039253926,89.64653417131386,90.89076777405094,319389500
2011-09-15,93.26404571533203,93.29476833087202,91.70490960005078,92.66496936165153,326777200
2011-09-16,93.81603240966797,94.16344555323535,92.88960914026595,93.6384707965594,284528300
2011-09-19,92.88190460205078,93.36056005155318,91.6543932466321,92.2797287756147,241517000
2011-09-20,92.77379608154297,94.17887457974442,92.65027573920199,93.27561109305526,218932200
2011-09-21,90.04087829589844,93.10580503143794,89.89419819516905,92.8201608052414,316251300
2011-09-22,87.13035583496094,88.1725837880949,85.92600405712231,87.43144377942059,513911300
2011-09-23,87.6552963256836,88.13395163690575,86.4818206885115,86.55130566613394,307242500
2011-09-26,89.73977661132812,89.8633028773172,87.22299078739447,88.48138369936129,260673700
2011-09-27,90.74339294433594,92.30287352711854,90.20297444887434,91.50769245485452,311753900
2011-09-28,88.89054107666016,91.47681151742049,88.7592988558881,90.92867704532337,286696800
2011-09-29,89.59307861328125,90.81286785063898,87.95639125662358,90.36509995112924,298108900
2011-09-30,87.354248046875,89.12989425034277,87.29248490326111,88.35787262534177,288392300
2011-10-03,84.8683090209961,87.97183232146008,84.77566433663314,86.84468183362766,365136800
2011-10-04,86.7289047241211,86.91419415111453,82.93828168692318,83.648540153559,459177500
2011-10-05,88.33470153808594,88.56631035176912,86.14216323279419,86.94506632615726,284108000
2011-10-06,89.93277740478516,90.0640255282292,87.63215677342936,88.28837383042456,257800800
2011-10-07,89.33060455322266,90.51951833669044,88.82878941428302,90.45775520480879,312657900
2011-10-10,92.318359375,92.3569569272509,90.84379505165018,90.85151691812369,230666300
2011-10-11,92.41094970703125,92.67344001882772,91.67753180858467,91.77017648746376,209088000
2011-10-12,93.2215805053711,94.29468973936305,92.89733294331359,93.10577612176323,281544900
2011-10-13,93.03630828857422,93.31423648685671,91.96319892467203,92.6734572580356,212538800
2011-10-14,94.62666320800781,94.64982290770794,93.592157354363,94.1171321444374,211397600
2011-10-17,92.82015991210938,94.61124979530874,92.5885510752069,94.17891369242793,202311600
2011-10-18,94.63440704345703,95.34466548609599,92.02497032367461,92.75067249640328,318857900
2011-10-19,93.51494598388672,95.0203911822757,93.19069842363885,94.47997269180699,226601300
2011-10-20,93.92412567138672,94.26381107969004,92.50360324283969,93.74655815904741,262075600
2011-10-21,95.70748901367188,95.82329339577018,94.74246231294526,95.02810644672479,278999400
2011-10-24,96.88094329833984,97.12027388684052,95.77695269478002,95.86187550198113,203215600
2011-10-25,94.99720764160156,96.46404315745427,94.78875862657551,96.41772377191697,268596800
2011-10-26,95.9622802734375,96.32512545146292,94.34875218367792,96.00087781660262,289053800
2011-10-27,99.30513000488281,99.91502181087222,97.74564326561149,98.53310260946003,393220200
2011-10-28,99.2819595336914,99.47496488909896,98.66434004036482,98.81874196866846,225906500
2011-10-31,96.8886947631836,99.2973979868633,96.74973066258235,98.17025323429023,228146700
2011-11-01,94.18661499023438,95.35236900531282,93.81604211012352,94.20977469085578,416565800
2011-11-02,95.7229232788086,96.03945485206701,94.79650003668871,95.59940292855177,244717600
2011-11-03,97.46768951416016,97.66069483993077,95.42183188298063,96.7111060455151,291174800
2011-11-04,96.87323760986328,97.04307735223931,95.7383653295774,96.68023228029236,249401600
2011-11-07,97.47543334960938,97.57579402121385,95.88506510151649,96.80377254410001,196617200
2011-11-08,98.72608947753906,98.83417788687902,97.05080453857519,97.98494967813646,224426300
2011-11-09,95.08216094970703,97.1202970280588,94.85055216759869,96.41775470837123,337982000
2011-11-10,95.97766876220703,96.45632399378025,94.9740389150565,96.34051964371612,231866500
2011-11-11,97.78424072265625,98.039003327419,97.11257993360324,97.14346149873795,189924400
2011-11-14,96.85779571533203,98.3941165185321,96.44090348877444,97.42137387995304,159258300
2011-11-15,97.33647918701172,97.8537322158804,96.28652939972355,96.63393674387547,184709400
2011-11-16,95.79244995117188,97.53721467950236,95.65348581537002,96.35602247021542,235782500
2011-11-17,94.27153015136719,95.85417631907016,93.59215346482182,95.61484568865134,331219600
2011-11-18,94.17118072509766,94.76563466046726,93.77744812943106,94.57262929455999,215580400
2011-11-21,92.38009643554688,92.91278727060369,91.60035306357986,92.79698286644118,229611600
2011-11-22,92.0172348022461,92.71977123060634,91.49997597514765,92.17935859340615,216494900
2011-11-23,89.98680114746094,92.01722094296179,89.98680114746094,91.1525549636182,224329100
2011-11-25,89.81695556640625,90.8669050097212,89.70887305518751,89.84783712533375,99557000
2011-11-28,92.41868591308594,92.78153693244212,91.73158730241168,92.28744368184617,210686000
2011-11-29,92.68116760253906,93.41458554626018,92.34147631573487,92.68116760253906,199241500
2011-11-30,96.49495697021484,96.6725244908936,92.64257168038775,95.33692482420999,324439500
2011-12-01,96.47950744628906,96.99676032856759,96.06261521742036,96.3868627654109,176954800
2011-12-02,96.39460754394531,97.66072236666432,96.33284440867688,97.36735630922442,221109700
2011-12-05,97.44454956054688,98.18568945486048,96.84237376454558,97.92319909580108,225263900
2011-12-06,97.47543334960938,98.13165042714485,97.08942261105246,97.43682991973111,178842100
