Date,Close,High,Low,Open,Volume
2021-08-16,84.900146484375,84.91883970097089,83.7035809236253,84.00272231381271,7122800
2021-08-17,85.02168273925781,85.79758328594055,84.47949379303694,85.05907631004794,6738500
2021-08-18,83.14269256591797,85.11515857946382,83.06790543457657,84.59165579216739,7666300
2021-08-19,82.92770385742188,83.56338038219421,82.47899521175631,82.53508200944067,8099400
2021-08-20,83.14269256591797,83.57270787299096,82.54440977937352,83.01181865211721,8716400
2021-08-23,83.31095886230469,83.73162398896287,82.9276801686929,83.65683685868349,7147300
2021-08-24,82.77812957763672,83.80642786208483,82.70334243241638,83.3951056954677,6320100
2021-08-25,82.84358215332031,83.10533007880663,82.31073612441,82.77814517194874,5748500
2021-08-26,82.93704986572266,83.36706526791129,82.69399520114823,83.02118005802055,9093200
2021-08-27,83.52599334716797,83.6849107077818,82.83422997054032,83.00249750886552,5426800
2021-08-30,83.61946868896484,84.11492822846785,83.47925169222343,83.62881886611275,5357000
2021-08-31,83.32032012939453,83.66620533352302,82.72203722048218,83.61946158385071,8113300
2021-09-01,84.08686828613281,84.29252936779685,83.07727036211021,83.44184877702567,8208000
2021-09-02,83.9466552734375,84.60102498957967,83.58207684128757,84.29253335250051,7717400
2021-09-03,84.13361358642578,84.58232933034176,83.47924388914706,83.51663033005316,8456900
2021-09-07,82.93704986572266,84.75994201979344,82.7687823490319,84.17100927742325,11046000
2021-09-08,83.63816833496094,83.75969210847283,82.23594132265805,82.39485867234949,8851200
2021-09-09,83.70359802246094,84.90951400389783,83.5820742595297,83.75968481579925,11034700
2021-09-10,83.8344497680664,84.64774371664149,83.67553247428171,83.80640637882121,10547400
2021-09-13,83.09596252441406,84.61037008931167,82.47898641937067,84.24579167903727,18883400
2021-09-14,80.7589111328125,81.28240683125654,79.20711725581309,80.57195042110934,22714200
2021-09-15,82.0115966796875,82.60052952682778,80.55327556490319,80.90851101449887,14951100
2021-09-16,81.56287384033203,82.23594396903225,80.57196900202095,81.95549570470862,12410500
2021-09-17,80.7589111328125,81.86199644888673,80.34758900855276,80.59064363944205,58069000
2021-09-20,80.55326843261719,81.71244793210988,79.3940960652201,79.48757644238032,13897700
2021-09-21,81.2543716430664,81.94614203683231,80.5065215886392,81.08610413270371,11124400
2021-09-22,82.67530059814453,83.19879636038898,81.55351479492732,81.90875017538879,9908000
2021-09-23,83.59141540527344,84.18969829427716,82.88095893214066,83.14270680456796,9720200
2021-09-24,84.07752227783203,84.18969585871596,83.14270439929565,83.4511888788209,7617800
2021-09-27,85.10582733154297,85.35822504083372,83.33902197022286,83.92795471329791,11533000
2021-09-28,84.59169006347656,86.25566518344874,84.18037493864624,84.73191420852848,15041800
2021-09-29,85.3021469116211,86.07804760345168,85.06844239953446,85.20866653320557,12007300
2021-09-30,81.45067596435547,85.61061963838982,81.44133292104802,85.3021280389846,15649900
2021-10-01,83.89056396484375,84.38601635568723,81.89005404779918,82.03962834878338,13320900
2021-10-04,83.44186401367188,84.53559945813646,83.16141573617513,83.64752513289002,10853900
2021-10-05,85.52647399902344,85.97518965739906,83.35769710307707,83.52596458345624,9788600
2021-10-06,85.38626861572266,85.53584291197981,83.80643112105277,84.52623780852905,10268300
2021-10-07,86.29302978515625,86.82587565173506,85.67605373905684,85.7321405254039,9124400
2021-10-08,88.54440307617188,89.13538444182744,86.4056051925755,86.65888087588382,13202300
2021-10-11,89.38867950439453,90.80516702364758,88.36617961611617,88.45060962669943,12959300
2021-10-12,89.6513442993164,90.54250788372701,89.36054490676456,89.89524448879206,9964100
2021-10-13,90.42993927001953,90.98339707251407,90.00780352331007,90.1485154388799,9453900
2021-10-14,89.37928771972656,91.3210918829697,88.52564793935429,90.80515779680532,7911200
2021-10-15,89.42619323730469,90.09222191774973,88.86335280451071,89.20105133866358,7422800
2021-10-18,90.53313446044922,90.66446368319166,89.21045237252133,89.5856817904594,7344100
