dir,fin_idx,resultado,dist_1_antes,dist_2_antes,dist_3_antes,dist_max,largo
1,278,reversion,0.18775907475986234,1.1916355848618803,0.45655863384967144,1.1916355848618803,4
-1,281,continuacion,0.5009549986649294,,,0.5009549986649294,1
-1,293,reversion,0.8175013453664861,0.9244380161369916,1.9442743102546038,1.9442743102546038,10
-1,297,reversion,1.4816844638030493,,,1.4816844638030493,1
1,302,continuacion,0.7705449076803711,0.9073637252190606,0.806761135252536,0.9073637252190606,3
1,304,continuacion,0.54342666363631,,,0.54342666363631,1
-1,306,reversion,0.30372397501409154,,,0.30372397501409154,1
1,312,reversion,0.5510741150836632,1.1931742801574379,1.5206471199995797,1.5206471199995797,5
-1,314,continuacion,0.22459549896395317,,,0.22459549896395317,1
-1,320,continuacion,0.3454415093625313,0.674623002522287,1.341466986370836,1.590423202701075,5
-1,326,continuacion,0.46431909931959914,0.641670438496094,0.7742641844352754,0.7742641844352754,3
-1,334,continuacion,0.7186454459663786,0.4007973198711293,0.6433773263914795,2.089810485700504,7
-1,340,reversion,0.06571951445149105,0.906304083066666,0.9859222319127857,0.9859222319127857,3
1,342,continuacion,0.6867601466500637,,,0.6867601466500637,1
1,346,continuacion,0.6445096202609627,0.8139811222426044,,0.8139811222426044,2
1,350,reversion,0.29113822446012555,0.7416360485480973,0.5335514433176374,0.7416360485480973,3
-1,354,continuacion,0.5141876384119662,1.1702748676130428,1.1397341113281574,1.1702748676130428,3
-1,372,continuacion,0.868395571364213,1.8414329263013898,1.9465705712673023,2.5335613114077256,9
-1,379,reversion,0.47301783315745394,0.5834668826524735,0.8406955290879834,1.0263115954506363,4
-1,382,reversion,0.1385000112961817,,,0.1385000112961817,1
1,384,continuacion,0.2738799607063366,,,0.2738799607063366,1
1,391,reversion,0.33837958881366215,0.9514725737432383,0.7130089651935545,1.1007900587820358,6
-1,393,continuacion,0.3810437252021713,,,0.3810437252021713,1
-1,399,continuacion,1.8334714588312346,2.259536955009123,,2.259536955009123,2
-1,404,continuacion,0.5161018023696013,,,0.5161018023696013,1
